index,source,translation,score
1691,Generate a program to capitalize the first letter of each word in a given string,Menjana program untuk memanfaatkan huruf pertama setiap perkataan dalam rentetan yang diberikan,0.16003426909446716
1692,Build a class in Java to represent a triangle.,Bina kelas di Java untuk mewakili segitiga.,-0.42675575613975525
1693,Write an algorithm to reverse a linked list in Python,Tulis algoritma untuk membalikkan senarai yang dipautkan di Python,0.2333703339099884
1694,Reverse a sequence of numbers with Python.,Membalikkan urutan nombor dengan python.,-0.5785133242607117
1695,Write a Java method to count the number of digits in an Integer.,Tulis kaedah Java untuk mengira bilangan digit dalam integer.,0.15772953629493713
1696,Develop a code in R to calculate the mean and standard deviation of the uniform distribution of the ...,Membangunkan kod dalam r untuk mengira sisihan min dan piawai pengedaran seragam data yang diberikan...,-0.899375855922699
1697,Implement a code that calculates the discrete Fourier algoithm of a given array,Melaksanakan kod yang mengira algoitma Fourier diskret dari array yang diberikan,-0.3494933843612671
1698,Write a SQL query to fetch the latest 10 posts from a social media site.,Tulis pertanyaan SQL untuk mengambil 10 jawatan terkini dari laman media sosial.,-0.3864841163158417
1699,Generate a personalised welcome message for a user.,Menjana mesej selamat datang yang diperibadikan untuk pengguna.,0.34611546993255615
1700,Create a MySQL query to retrieve a list of the top 10 most expensive products ordered from a given t...,Buat pertanyaan MySQL untuk mendapatkan senarai 10 produk paling mahal yang diperintahkan dari jadua...,-0.20107755064964294
1701,Write a code to generate 8 digit random alphanumeric strings.,Tulis kod untuk menghasilkan rentetan abjad angka 8 digit.,0.0583961121737957
1702,Generate a function that takes a string and returns an integer that contains the number of unique ch...,Menjana fungsi yang mengambil rentetan dan mengembalikan integer yang mengandungi bilangan aksara un...,-0.2906200885772705
1703,Create a MySQL query to join two tables with the condition that the first table's column must be at ...,Buat pertanyaan MySQL untuk menyertai dua jadual dengan syarat bahawa lajur jadual pertama mestilah ...,-0.39365240931510925
1704,Write an elegant SQL query to list the movies in a database divided by genre.,Tulis pertanyaan SQL yang elegan untuk menyenaraikan filem dalam pangkalan data yang dibahagikan den...,0.19257499277591705
1705,Create a program to generate an array of 10 random numbers.,Buat program untuk menghasilkan pelbagai 10 nombor rawak.,-0.09189626574516296
1706,Create a Ruby method that calculates the average of a given array.,Buat kaedah ruby yang mengira purata array yang diberikan.,-0.5533111691474915
1707,How would you convert a string to float in Python?,Bagaimana anda menukar rentetan ke terapung di Python?,-0.44586461782455444
1708,Generate a class in Python for a Simple Moving Average (SMA) calculator with a constructor that take...,Menjana kelas dalam python untuk kalkulator purata bergerak mudah (SMA) dengan pembina yang mengambi...,-0.23081013560295105
1709,Round the following number to two decimal places,Bulat nombor berikut ke dua tempat perpuluhan,-0.23128625750541687
1710,Implement a memory allocator using the Buddy System,Melaksanakan peruntukan memori menggunakan sistem buddy,-0.27109000086784363
1711,Create a function to apply a simple randomization algorithm to a given list.,Buat fungsi untuk memohon algoritma rawak mudah ke senarai tertentu.,-0.3431600034236908
1712,Construct an algorithm that defines an efficient way to find the longest common substring between tw...,Bina algoritma yang mentakrifkan cara yang cekap untuk mencari substring biasa terpanjang antara dua...,-0.16575659811496735
1713,Generate a SQL query to delete all records from a given table.,Menjana pertanyaan SQL untuk memadam semua rekod dari jadual yang diberikan.,-0.3760609030723572
1714,Write a SQL query to search for emails containing a given keyword,Tulis pertanyaan SQL untuk mencari e -mel yang mengandungi kata kunci yang diberikan,0.2226482331752777
1715,Design an algorithm that reverses a string,Reka bentuk algoritma yang membalikkan rentetan,0.11709566414356232
1716,Generate a vector of 10 random numbers between 0 and 1.,Menjana vektor 10 nombor rawak antara 0 dan 1.,-0.026007067412137985
1717,Find the time complexity of the following algorithm,Cari kerumitan masa algoritma berikut,-0.3399788439273834
1718,Implement a gradient descent optimizer in Python.,Melaksanakan pengoptimuman keturunan kecerunan di Python.,-0.7607138156890869
1719,"You are given an array of words, design an algorithm to find the longest common prefix of the words ...","Anda diberi pelbagai perkataan, merancang algoritma untuk mencari awalan biasa yang paling lama dala...",-0.12333066761493683
1720,Create a function that changes a hexadecimal number to its binary representation.,Buat fungsi yang mengubah nombor heksadesimal kepada perwakilan binari.,-0.3915956914424896
1721,Generate a Python function for finding the maximum consecutive sum of a list of numbers.,Menjana fungsi python untuk mencari jumlah maksimum berturut -turut senarai nombor.,0.006845194846391678
1722,Come up with a method to concatenate two sorted linked lists.,Datang dengan kaedah untuk menggabungkan dua senarai yang disusun.,-0.2709692120552063
1723,Create a Flask API endpoint in Python that accepts an array of numbers and returns the average of th...,Buat titik akhir API Flask di Python yang menerima pelbagai nombor dan mengembalikan purata nombor,-0.40838274359703064
1724,Generate code to generate a random string of numbers.,Menjana kod untuk menghasilkan rentetan nombor rawak.,0.21583977341651917
1725,Generate a Python program to find the nearest prime number greater than an inputted number,Menjana program python untuk mencari nombor perdana terdekat yang lebih besar daripada nombor yang d...,0.010125476866960526
1726,Calculate the average of a list of numbers,Kirakan purata senarai nombor,0.09405352175235748
1727,Create a program to trim whitespace from beginning and end of a string,Buat program untuk memangkas ruang putih dari awal dan akhir rentetan,-0.1466560959815979
1728,Generate a function in Python for computing the Levenshtein distance between two strings.,Menjana fungsi dalam python untuk mengira jarak levenshtein antara dua rentetan.,-0.629630446434021
1729,Generate a code to count the number of occurrences of a given character in a string.,Menjana kod untuk mengira bilangan kejadian watak tertentu dalam rentetan.,-0.20895911753177643
1730,Design a function to reverse a string using recursion,Reka bentuk fungsi untuk membalikkan rentetan menggunakan rekursi,-0.3206169903278351
1731,Write a Python program to calculate the total sum of a given list of numbers,Tulis program python untuk mengira jumlah jumlah senarai nombor yang diberikan,0.3454962372779846
1732,Create a Swift application that generates random numbers and displays the numbers using a collection...,Buat aplikasi SWIFT yang menjana nombor rawak dan memaparkan nombor menggunakan paparan koleksi.,-0.26885324716567993
1733,Create an exponentially weighted moving average (EWMA) chart in Python to track the performance of a...,Buat carta purata bergerak (EWMA) yang berwajaran secara eksponen di Python untuk mengesan prestasi ...,-0.0688810646533966
1734,Develop a program to generate a random password given the length of the password.,Membangunkan program untuk menghasilkan kata laluan rawak memandangkan panjang kata laluan.,-0.303881973028183
1735,Construct a decision tree for categorizing emails.,Membina pokok keputusan untuk mengkategorikan e -mel.,-0.488127201795578
1736,Generate a random 6-digit alphanumeric string.,Menjana rentetan alfanumerik 6 digit secara rawak.,0.029798706993460655
1737,Visualize the distribution of ages in a given dataset.,Bayangkan pengedaran umur dalam dataset tertentu.,-0.14787542819976807
1738,Generate a code snippet to find the duplicate words in a string.,Menjana coretan kod untuk mencari perkataan pendua dalam rentetan.,-0.23460045456886292
1739,Generate a program that can construct a tree given a list of parent-child pairs.,Menjana program yang boleh membina pokok yang diberi senarai pasangan ibu bapa dan anak.,-0.3444533050060272
1740,Generate code to generate an object of Rectangle class.,Menjana kod untuk menghasilkan objek kelas segi empat tepat.,-0.2389785349369049
1741,Generate a code snippet to convert a string to an integer.,Menjana coretan kod untuk menukar rentetan ke integer.,-0.5980847477912903
1742,Find all of the possible ways to rearrange a given string?,Cari semua cara yang mungkin untuk menyusun semula rentetan yang diberikan?,-0.03157191723585129
1743,Create a data structure to store a count of each item in an array,Buat struktur data untuk menyimpan kiraan setiap item dalam pelbagai,-0.2721184492111206
1744,Generate a SQL query that returns a list of employee names and their department from the `employee` ...,Menjana pertanyaan SQL yang mengembalikan senarai nama pekerja dan jabatan mereka dari jadual `Peker...,-0.42769721150398254
1745,Design a database table to store user data.,Reka bentuk jadual pangkalan data untuk menyimpan data pengguna.,0.3384465277194977
1746,Write a code to calculate compound interest.,Tulis kod untuk mengira minat kompaun.,0.12217368185520172
1747,Encode the following string using base 64.,Kod rentetan berikut menggunakan asas 64.,-0.17578192055225372
1748,Generate a recursive function to search a given value in a linked list,Menjana fungsi rekursif untuk mencari nilai yang diberikan dalam senarai yang dipautkan,-0.19742262363433838
1749,Modify the following code to calculate the average of a given set of numbers.,Ubah suai kod berikut untuk mengira purata satu set nombor yang diberikan.,0.017270781099796295
1750,Use a for loop to calculate the average of a list containing 10 elements.,Gunakan gelung untuk mengira purata senarai yang mengandungi 10 elemen.,-0.12460339069366455
1751,Write a Python script to loop through a list of numbers and print out only the even numbers.,Tulis skrip python untuk gelung melalui senarai nombor dan cetak hanya nombor juga.,-0.5191823840141296
1752,Develop an AI-based chess playing agent.,Membangunkan ejen bermain catur berasaskan AI.,-0.640619695186615
1753,Generate code snippets for a web scraping functionality.,Menjana coretan kod untuk fungsi mengikis web.,-0.43284904956817627
1754,Generate a valid SQL query to list out all the column names of a table.,Menjana pertanyaan SQL yang sah untuk menyenaraikan semua nama lajur jadual.,-0.5662522912025452
1755,Write a function to calculate the average of a Python list of integers.,Tulis fungsi untuk mengira purata senarai bilangan bulat python.,-0.2840319573879242
1756,How can you sort a list of strings in alphabetical order?,Bagaimana anda boleh menyusun senarai rentetan dalam susunan abjad?,0.0933169573545456
1757,Adapt the following code snippet to work as a Lambda function in AWS,Menyesuaikan coretan kod berikut berfungsi sebagai fungsi lambda di AWS,-0.6487076282501221
1758,Create a JavaScript function to sort a given array of strings alphabetically.,Buat fungsi JavaScript untuk menyusun pelbagai rentetan yang diberikan mengikut abjad.,-0.06898333132266998
1759,Generate code to find the maximum value of a list of numbers,Menjana kod untuk mencari nilai maksimum senarai nombor,0.2357717603445053
1760,What are all the possible states of a Boolean variable?,Apakah semua kemungkinan keadaan pembolehubah Boolean?,-0.6401752829551697
1761,Write a Bash script to retrieve the current weather information for a given city.,Tulis skrip bash untuk mendapatkan maklumat cuaca semasa untuk bandar tertentu.,-0.1793198585510254
1762,Develop a function that takes in an array of numbers and returns the longest increasing sequence.,Membangunkan fungsi yang mengambil pelbagai nombor dan mengembalikan urutan yang paling lama.,-0.5579041838645935
1763,Develop a code segment to reverse a string.,Membangunkan segmen kod untuk membalikkan rentetan.,-0.31101110577583313
1764,Solve this mathematical equation.,Selesaikan persamaan matematik ini.,0.5749885439872742
1765,Write a Java program to reverse an array of integers.,Tulis program Java untuk membalikkan pelbagai bilangan bulat.,-0.1499568521976471
1766,Create a Node.js server that listens for a request from the browser and returns a string.,Buat pelayan Node.js yang mendengar permintaan dari penyemak imbas dan mengembalikan rentetan.,-0.5072337985038757
1767,Use R to simulate a Gaussian random variable with a standard deviation of 2 and mean of 5.,Gunakan r untuk mensimulasikan pemboleh ubah rawak Gaussian dengan sisihan piawai 2 dan min 5.,-0.7472103238105774
1768,Generate a for loop in Python to iterate over a range of numbers from 0 to 10.,Menjana gelung untuk python untuk melangkah ke atas pelbagai nombor dari 0 hingga 10.,-0.768692672252655
1769,Write a Python program to filter out the words of length greater than 5 from a given list of words,Tulis program python untuk menyaring kata -kata panjang lebih besar daripada 5 dari senarai perkataa...,0.3226070702075958
1770,Create a regular expression to match URLS beginning with https,Buat ungkapan biasa untuk memadankan URL bermula dengan HTTPS,-0.3624146282672882
1771,"Translate the following SQL query to JavaScript:

SELECT *
FROM Products
WHERE Price > 10","Terjemahkan pertanyaan SQL berikut ke JavaScript:

Pilih *
Dari produk
Di mana harga> 10",-0.22753052413463593
1772,Generate a program that identifies the most common word in a given string.,Menjana program yang mengenal pasti perkataan yang paling biasa dalam rentetan yang diberikan.,-0.025316771119832993
1773,Generate a SQL query to retrieve the top 3 salaries from the Employees table.,Menjana pertanyaan SQL untuk mengambil 3 gaji teratas dari jadual Pekerja.,-0.6160634756088257
1774,Generate a Ruby program to create a list of all words in a given sentence,Menjana program ruby untuk membuat senarai semua perkataan dalam ayat yang diberikan,-0.367890328168869
1775,Develop an Artificial Neural Network to predict the stock prices of a given company.,Membangunkan rangkaian saraf tiruan untuk meramalkan harga saham syarikat tertentu.,0.21230928599834442
1776,Describe the features of an object-oriented programming language.,Huraikan ciri-ciri bahasa pengaturcaraan berorientasikan objek.,0.33038148283958435
1777,Produce a function that takes a string as an argument and replaces all occurrences of an underscore ...,Menghasilkan fungsi yang mengambil rentetan sebagai hujah dan menggantikan semua kejadian watak gari...,-0.648027241230011
1778,Generate a table of contents that contains the titles and subtitles in a given text.,Menjana jadual kandungan yang mengandungi tajuk dan sari kata dalam teks tertentu.,0.04396863281726837
1779,Re-factor the following code snippet to decrease its complexity.,Masukkan semula coretan kod berikut untuk mengurangkan kerumitannya.,0.18010777235031128
1780,Construct a sorting algorithm that works on odd-length arrays.,Bina algoritma penyortiran yang berfungsi pada tatasusunan ganjil.,-0.5491095185279846
1781,Write code to detect an improerly formatted Jump Statements.,Tulis kod untuk mengesan kenyataan lompat diformat yang tidak diformat.,-0.7055621147155762
1782,Classify a given programming language as either a compiled or interpreted language,Mengklasifikasikan bahasa pengaturcaraan yang diberikan sama ada bahasa yang disusun atau ditafsirka...,-0.382000595331192
1783,Develop a program to generate n unique random numbers.,Membangunkan program untuk menjana nombor rawak yang unik.,0.20129434764385223
1784,Create a Python code snippet that uses a try-except statement to capture an IndexError.,Buat coretan kod python yang menggunakan pernyataan percubaan untuk menangkap indeks.,-0.46146321296691895
1785,Convert the following while loop code to a for loop.,Tukar berikut semasa kod gelung ke A untuk gelung.,-1.0852216482162476
1786,Generate a code in Python that converts a string to a valid Python identifier.,Menjana kod dalam python yang menukarkan rentetan kepada pengenal python yang sah.,-0.5364634394645691
1787,Write a Java function to search a list of strings for the first occurrence of a given string.,Tulis fungsi Java untuk mencari senarai rentetan untuk kejadian pertama rentetan yang diberikan.,-0.3032744824886322
1788,Develop a function in Python to convert a given number from one base to another,Membangunkan fungsi dalam python untuk menukar nombor tertentu dari satu pangkalan ke yang lain,0.06672880053520203
1789,Create an R program to calculate the mean and standard deviation of an integer list.,Buat program R untuk mengira sisihan min dan piawai senarai integer.,-0.4764557182788849
1790,Construct a C# code that computes the average of a given array of integers.,Membina kod C# yang mengira purata pelbagai integer yang diberikan.,0.028195392340421677
1791,Implement a sorting algorithm for an array of integers in Java.,Melaksanakan algoritma penyortiran untuk pelbagai bilangan bulat di Jawa.,-0.3349074423313141
1792,Generate a Python script to sort an array of strings in case-insensitive order.,Menjana skrip python untuk menyusun pelbagai rentetan dalam perintah yang tidak sensitif.,-0.36141321063041687
1793,Create a for loop for iterating over the list x and printing all its elements,Buat gelung untuk melelehkan senarai x dan mencetak semua elemennya,-0.5703721642494202
1794,Generate a python script to extract the 10th row from a table,Menjana skrip python untuk mengekstrak baris ke -10 dari meja,-0.5510486364364624
1795,"Given a list of numbers, find the longest consecutive sequence of numbers.","Memandangkan senarai nombor, cari urutan nombor terpanjang berturut -turut.",-0.3158421218395233
1796,Write a regular expression for extracting a valid day of the week from a 13-character string.,Tulis ungkapan biasa untuk mengekstrak hari yang sah dalam seminggu dari rentetan 13 aksara.,-0.03634650632739067
1797,Design a program to perform near duplicate removal.,Reka bentuk program untuk melaksanakan penyingkiran pendua berhampiran.,-0.3180343806743622
1798,Create a loop that processes an array of strings and replaces any short strings with 'long',Buat gelung yang memproses pelbagai rentetan dan menggantikan rentetan pendek dengan 'panjang',-0.4361954629421234
1799,Construct an executable SQL query that returns the total sales revenue in 2017,Bina pertanyaan SQL yang boleh dilaksanakan yang mengembalikan jumlah hasil jualan pada tahun 2017,-0.1327206939458847
1800,Generate a low-fidelity prototype of a dashboard to visualize marketing KPIs for a company.,Menjana prototaip kesetiaan rendah papan pemuka untuk memvisualisasikan KPI pemasaran untuk sebuah s...,-0.2521192133426666
1801,Summarize the text given below,Meringkaskan teks yang diberikan di bawah,0.41545093059539795
1802,"Generate an R program to calculate the mean, median and mode of an array.","Menjana program R untuk mengira min, median dan mod array.",-0.13292182981967926
1803,Generate pseudo-code to calculate the sum of digits of a given number.,Menjana kod pseudo untuk mengira jumlah digit nombor tertentu.,-0.19476889073848724
1804,"Generate a class to parse an RSS feed, containing specific elements.","Menjana kelas untuk menghuraikan suapan RSS, yang mengandungi unsur -unsur tertentu.",-0.6960993409156799
1805,You have a list of numbers and you need to sort them in ascending order,Anda mempunyai senarai nombor dan anda perlu menyusunnya dalam urutan menaik,0.48503103852272034
1806,Develop a program to store objects in a dynamically allocated table,Membangunkan program untuk menyimpan objek dalam jadual yang diperuntukkan secara dinamik,-0.08167789876461029
1807,Generate a for loop to iterate through each item in a given list,Menjana gelung untuk berulang melalui setiap item dalam senarai tertentu,-0.4108922481536865
1808,Create a function that takes in a string and reverses the letters in each word,Buat fungsi yang mengambil rentetan dan membalikkan huruf dalam setiap perkataan,-0.30437809228897095
1809,Write a SQL query that finds the latest updated record for each user in the table.,Tulis pertanyaan SQL yang mendapati rekod terkini terkini untuk setiap pengguna dalam jadual.,-0.3849553167819977
1810,Write a JavaScript function to calculate the total price of an item after applying a discount.,Tulis fungsi JavaScript untuk mengira jumlah harga item selepas memohon diskaun.,0.21752247214317322
1811,Create an Android application to search for restaurants near the user’s current location.,Buat aplikasi Android untuk mencari restoran berhampiran lokasi semasa pengguna.,0.25762680172920227
1812,"Generate a program to remove the characters in a given
string within specified indices.","Menjana program untuk membuang watak -watak dalam suatu yang diberikan
rentetan dalam indeks yang di...",-0.47099733352661133
1813,Generate a code snippet in Python to tokenize a given string.,Menjana coretan kod dalam python untuk memaksa rentetan yang diberikan.,-0.44714656472206116
1814,Generate a function in Python that takes a list and returns an ordered list,Menjana fungsi dalam python yang mengambil senarai dan mengembalikan senarai yang diperintahkan,-0.10542528331279755
1815,Write a code to split a given string into substrings.,Tulis kod untuk memecah rentetan yang diberikan ke dalam substrings.,-0.4303937256336212
1816,Create a Java class that represents a rectangle.,Buat kelas Java yang mewakili segi empat tepat.,-0.6107936501502991
1817,Construct a MySQL query to calculate average spend per customer.,Bina pertanyaan MySQL untuk mengira perbelanjaan purata bagi setiap pelanggan.,0.15127238631248474
1818,Write an SQL query to extract the third column of a table named 'students'.,Tulis pertanyaan SQL untuk mengekstrak lajur ketiga jadual yang dinamakan 'Pelajar'.,-0.47541743516921997
1819,Construct a program to filter a given list of numbers for even numbers.,Bina program untuk menapis senarai nombor yang diberikan untuk nombor walaupun.,-0.2755109369754791
1820,Suggest an improvement to the following C++ function:,Cadangkan peningkatan fungsi C ++ berikut:,-0.36087673902511597
1821,Develop a system for facial recognition using neural networks,Membangunkan sistem untuk pengiktirafan muka menggunakan rangkaian saraf,0.4371112883090973
1822,"Using natural language processing, identify the sentiment of the following sentence.","Menggunakan pemprosesan bahasa semulajadi, mengenal pasti sentimen ayat berikut.",0.3508226275444031
1823,Create a function that takes an array of objects and an array of properties and returns an array of ...,Buat fungsi yang mengambil pelbagai objek dan pelbagai sifat dan mengembalikan pelbagai objek dengan...,-0.4134075343608856
1824,Design a program that prints out the Pascal's triangle of a given number.,Reka bentuk program yang mencetak segitiga Pascal nombor tertentu.,-0.43697479367256165
1825,Generate a JavaScript function that repeats a given string n number of times.,Menjana fungsi JavaScript yang mengulangi rentetan yang diberikan n bilangan kali.,-0.24383625388145447
1826,Using the provided input optimized a given code segment,Menggunakan input yang disediakan mengoptimumkan segmen kod yang diberikan,0.1974034160375595
1827,Generate a Python script to detect if a linked list contains a loop,Menjana skrip python untuk mengesan jika senarai yang dipautkan mengandungi gelung,-0.6289892792701721
1828,What is the mathematical formula for calculating the standard deviation of a given set of numbers?,Apakah formula matematik untuk mengira sisihan piawai set nombor yang diberikan?,-0.014888439327478409
1829,Create a web API in Python to get records from a database table.,Buat API Web di Python untuk mendapatkan rekod dari jadual pangkalan data.,0.2093408703804016
1830,Construct a SQL query to find the oldest customer in the customers table.,Bina pertanyaan SQL untuk mencari pelanggan tertua dalam jadual pelanggan.,-0.16149932146072388
1831,"For a given array of strings, create a function to determine the position of a given string","Untuk pelbagai rentetan, buat fungsi untuk menentukan kedudukan rentetan yang diberikan",-0.5844812989234924
1832,Write a JavaScript program to replace a sequence of characters in a string with another character.,Tulis program JavaScript untuk menggantikan urutan aksara dalam rentetan dengan watak lain.,-0.21057353913784027
1833,Design a program to compute the average of a list of numbers.,Reka bentuk program untuk mengira purata senarai nombor.,-0.29597556591033936
1834,Produce a program to return maximum occurring character in a string.,Menghasilkan program untuk mengembalikan watak maksimum yang berlaku dalam rentetan.,-0.5194657444953918
1835,Create a function to generate a random password of 8 characters containing at least one special char...,Buat fungsi untuk menghasilkan kata laluan rawak 8 aksara yang mengandungi sekurang -kurangnya satu ...,-0.22720929980278015
1836,Design a function to create an encrypted version of a given string.,Reka bentuk fungsi untuk membuat versi yang disulitkan dari rentetan yang diberikan.,-0.6353577971458435
1837,Generate a program in Python to find the day of the week for any given date.,Menjana program di Python untuk mencari hari dalam seminggu untuk sebarang tarikh tertentu.,0.05165567994117737
1838,"Generate a random password of length 10, with upper, lowercase letters and digits.","Menjana kata laluan rawak panjang 10, dengan huruf kecil dan huruf kecil.",-0.4705978333950043
1839,Generate a snippet code that deletes a user from an application's database.,Menjana kod coretan yang memadam pengguna dari pangkalan data aplikasi.,-0.6035110354423523
1840,Generate a JavaScript code to convert a string to a date object.,Menjana kod JavaScript untuk menukar rentetan ke objek tarikh.,-0.3008210062980652
1841,Create a function to remove the duplicates from an array of strings.,Buat fungsi untuk mengeluarkan pendua dari pelbagai rentetan.,-0.8894429206848145
1842,What if these letters are all scrambled? Can you write a Python program to permute them all?,Bagaimana jika huruf -huruf ini semua hancur? Bolehkah anda menulis program python untuk membekalkan...,-0.23459792137145996
1843,Write a MySQL query to create a table with 10 columns,Tulis pertanyaan mysql untuk membuat jadual dengan 10 lajur,-0.08027571439743042
1844,Design a JavaScript class to represent a Binary Search Tree?,Reka bentuk kelas JavaScript untuk mewakili pokok carian binari?,-0.1742706000804901
1845,Write a method to perform an insertion sort on an array of integers.,Tulis kaedah untuk melakukan jenis penyisipan pada pelbagai bilangan bulat.,-0.3969533443450928
1846,Build a function that rounds a number to the nearest hundredth.,Bina fungsi yang melengkapkan nombor ke seratus yang terdekat.,-0.49557337164878845
1847,Write a Bash Script to print an array of strings.,Tulis skrip bash untuk mencetak pelbagai rentetan.,-0.6619349122047424
1848,Develop a Python program to identify characters that occur more than once in a string,Mengembangkan program python untuk mengenal pasti watak -watak yang berlaku lebih dari sekali dalam ...,-0.28324463963508606
1849,Create a web application that displays the current weather conditions for a given location,Buat aplikasi web yang memaparkan keadaan cuaca semasa untuk lokasi tertentu,0.4984317123889923
1850,Construct a RESTful endpoint for retrieving a list of categories in a provided e-commerce system.,Membina titik akhir yang tenang untuk mendapatkan senarai kategori dalam sistem e-dagang yang disedi...,-0.4735860526561737
1851,Design an algorithm to write a function that sorts a given list of strings alphabetically.,Reka bentuk algoritma untuk menulis fungsi yang menyusun senarai rentetan yang diberikan secara abja...,-0.029554598033428192
1852,Create a Java program for compressing a given String. The compression should return a count of repea...,Buat program Java untuk memampatkan rentetan yang diberikan. Mampatan harus mengembalikan kiraan aks...,-0.43016183376312256
1853,Implement a program to optimize an array of integers.,Melaksanakan program untuk mengoptimumkan pelbagai bilangan bulat.,-0.60202556848526
1854,Develop a JavaScript program to randomly generate an array of numbers between 1 and 10,Membangunkan program JavaScript untuk menjana pelbagai nombor antara 1 dan 10,0.1162010133266449
1855,Suggest an algorithm to rotate a sorted array to left by a given number of iterations.,Cadangkan algoritma untuk memutar array yang disusun ke kiri oleh bilangan lelaran yang diberikan.,-0.3165241777896881
1856,Generate a random string of 20 characters using Java.,Menjana rentetan rawak 20 aksara menggunakan Java.,-0.08218911290168762
1857,Generate a program to generate all permutations of a string.,Menjana program untuk menjana semua permutasi rentetan.,-0.5850500464439392
1858,Improve the time complexity of a given recombination algorithm,Meningkatkan kerumitan masa algoritma rekombinasi yang diberikan,-0.24849268794059753
1859,Create a function to print out a Pascal triangle given a number of levels,Buat fungsi untuk mencetak segitiga Pascal yang diberikan beberapa tahap,-0.3184652626514435
1860,Design a program to generate an array of random numbers with a given range.,Reka bentuk program untuk menghasilkan pelbagai nombor rawak dengan julat tertentu.,-0.09826825559139252
1861,Optimize a Counting Sort algorithm to sort an array of numbers from least to greatest.,Mengoptimumkan algoritma jenis pengiraan untuk menyusun pelbagai nombor dari yang paling sedikit ke ...,-0.0813198983669281
1862,Generate a Ruby program that calculates the frequency of occurences of each character in a given str...,Menjana program Ruby yang mengira kekerapan kejadian setiap aksara dalam rentetan yang diberikan.,-0.11512523889541626
1863,Compute the product of a list of numbers using a recursive function.,Kirakan produk senarai nombor menggunakan fungsi rekursif.,-0.5429782271385193
1864,Generate code that reads in a string and outputs the characters in ascending order.,Menjana kod yang dibaca dalam rentetan dan output aksara dalam urutan menaik.,-0.16990216076374054
1865,Classify the following code snippet into categories that describe the type of task it is accomplishi...,Klasifikasi coretan kod berikut ke dalam kategori yang menggambarkan jenis tugas yang dicapai.,0.10548694431781769
1866,Write a SQL query to return the oldest customer in a table of customers.,Tulis pertanyaan SQL untuk mengembalikan pelanggan tertua dalam jadual pelanggan.,-0.2514647841453552
1867,Can you generate random states of a tic-tac-toe board?,Bolehkah anda menjana keadaan rawak papan tic-tac-toe?,-0.3716157376766205
1868,Create a dictionary of Countries and their Capitals,Mewujudkan kamus negara dan ibu mereka,-0.6844240427017212
1869,Write a class and constructor in Java that initializes an array,Tulis kelas dan pembina di Java yang memulakan array,-0.9343385100364685
1870,Devise an algorithm that takes in an array of integers and sorts them in ascending order.,Merangka algoritma yang mengambil pelbagai bilangan bulat dan menyusunnya dalam urutan menaik.,0.09340450167655945
1871,Generate a script to create a dictionary for storing the frequency of each word in a given text.,Menjana skrip untuk membuat kamus untuk menyimpan kekerapan setiap perkataan dalam teks tertentu.,-0.07121355831623077
1872,Generate a regex to match any integer number.,Menjana regex untuk memadankan mana -mana nombor integer.,-0.36000654101371765
1873,Design an algorithm to search a specific element in a linked list,Reka bentuk algoritma untuk mencari elemen tertentu dalam senarai yang dipautkan,0.306314080953598
1874,Generate a python program to convert a list of strings to a new list of strings with each string's f...,Menjana program python untuk menukar senarai rentetan ke senarai rentetan baru dengan huruf pertama ...,-0.15136238932609558
1875,Create an API endpoint to delete a given row from a database table.,Buat titik akhir API untuk memadamkan baris yang diberikan dari jadual pangkalan data.,-0.4899251163005829
1876,Create an AI service to predict the next five days of stock prices for a given stock.,Buat perkhidmatan AI untuk meramalkan lima hari akan datang harga saham untuk stok tertentu.,-0.03312205150723457
1877,Write a C# code snippet for a method to sort an array of strings in alphabetical order.,Tulis coretan kod C# untuk kaedah untuk menyusun pelbagai rentetan dalam susunan abjad.,-0.05204060301184654
1878,Create a program to calculate the root mean squared error of two arrays.,Buat satu program untuk mengira kesilapan kuadrat purata akar dua tatasusunan.,-0.4092878997325897
1879,Create a program that receives a number and prints its factorial,Buat program yang menerima nombor dan mencetak faktanya,-0.3619177043437958
1880,Generate a function that takes in a string and returns a modified string using regular expression.,Menjana fungsi yang mengambil rentetan dan mengembalikan rentetan yang diubahsuai menggunakan ungkap...,-0.7206165194511414
1881,Generate a function that sorts a given array in an ascending order.,Menjana fungsi yang menyusun pelbagai array dalam urutan menaik.,-0.22474458813667297
1882,Generate a regex expression to match given strings.,Menjana ungkapan regex untuk memadankan rentetan yang diberikan.,-0.8311209678649902
1883,Can you construct a function to flatten a nested array?,Bolehkah anda membina fungsi untuk meratakan array bersarang?,-0.6975191235542297
1884,Write a code to generate a random set of characters for a given size.,Tulis kod untuk menghasilkan set aksara rawak untuk saiz tertentu.,0.08731435239315033
1885,Find the frequency of a specific character in a string.,Cari kekerapan watak tertentu dalam rentetan.,-0.4066835343837738
1886,"Generate a random string of 20 characters, consisting of uppercase letters, lowercase letters, numbe...","Menjana rentetan rawak 20 aksara, yang terdiri daripada huruf besar, huruf kecil, nombor, dan simbol...",0.33555305004119873
1887,Develop a Python function to calculate the summed weighted average from a given set of values and we...,Membangunkan fungsi python untuk mengira purata berwajaran yang disimpulkan dari satu set nilai dan ...,-0.3249257802963257
1888,Manipulate strings in C++ to calculate the average of two numbers,Memanipulasi rentetan dalam c ++ untuk mengira purata dua nombor,-0.08253210783004761
