index,source,translation,score
3724,Write a JavaScript script to generate a random alphanumeric string of length 10.,Tulis skrip JavaScript untuk menghasilkan rentetan panjang alfanumerik rawak 10.,0.18778753280639648
3725,Generate a visualization of a random forest classifier to indicate the important features and their ...,Menjana visualisasi pengelas hutan rawak untuk menunjukkan ciri -ciri penting dan skor kepentinganny...,-0.5455902218818665
3726,Calculate the square of a given number in C.,Kirakan kuadrat nombor tertentu di C.,-0.30407655239105225
3727,Construct a function to check if a given number is a prime number,Bina fungsi untuk memeriksa sama ada nombor tertentu adalah nombor perdana,-0.16858702898025513
3728,Fuzzy-match a given string against a database of strings.,Pertandingan Fuzzy Satu rentetan yang diberikan terhadap pangkalan data rentetan.,-0.9444963932037354
3729,Generate a programme to sort a given list of strings according to their length.,Menjana program untuk menyusun senarai rentetan yang diberikan mengikut panjangnya.,-0.22887945175170898
3730,Design a program for outputing the square of the number,Merancang program untuk mengeluarkan kuadrat nombor,-0.562038242816925
3731,Create a function that takes an array of strings and filters out all strings that are shorter than 3...,Buat fungsi yang mengambil pelbagai rentetan dan penapis keluar semua rentetan yang lebih pendek dar...,-0.2664322853088379
3732,Develop a program for generating a random string of length n.,Membangunkan program untuk menghasilkan rentetan panjang rawak n.,-0.6363153457641602
3733,Implement a function to split a string at the first occurrence of a space character.,Melaksanakan fungsi untuk memecah rentetan pada kejadian pertama watak ruang.,-0.898693859577179
3734,Construct a Node.js code snippet for running an asynchronous function every 10 seconds.,Bina coretan kod Node.js untuk menjalankan fungsi tak segerak setiap 10 saat.,-0.30418309569358826
3735,Build a random forest classifier for an input dataset.,Bina pengelas hutan rawak untuk dataset input.,-0.45551350712776184
3736,Create a database schema and associated tables for managing orders for a web shop.,Buat skema pangkalan data dan jadual yang berkaitan untuk menguruskan pesanan untuk kedai web.,0.24910499155521393
3737,Write a code to reformat a text string so that each letter is adjacent to the letter immediately bef...,Tulis kod untuk memformat semula rentetan teks supaya setiap huruf bersebelahan dengan huruf sebelum...,0.35350003838539124
3738,Write a function that takes in an array of strings and replaces all occurrences of a given substring...,Tulis fungsi yang mengambil pelbagai rentetan dan menggantikan semua kejadian substring yang diberik...,-0.47998371720314026
3739,Construct a while loop in Python to iterate through a list of items.,Membina gelung sementara dalam python untuk melangkah melalui senarai item.,-0.5561401844024658
3740,Generate a Python program which returns the most recognized word in a given list of strings.,Menjana program python yang mengembalikan perkataan yang paling diiktiraf dalam senarai rentetan yan...,0.04044683277606964
3741,Generate a Java lambda expression to convert a list of strings to uppercase.,Menjana ungkapan Lambda Java untuk menukar senarai rentetan ke huruf besar.,-0.401581734418869
3742,Create an HTML element to display a 1-minute countdown clock.,Buat elemen HTML untuk memaparkan jam undur 1 minit.,-0.18151113390922546
3743,Build a program that randomly shuffles a given list of integers.,Bina program yang secara rawak mengocok senarai bilangan bulat yang diberikan.,-0.33881840109825134
3744,Develop an algorithm to search a given array of numbers and return the index at which the item was f...,Mengembangkan algoritma untuk mencari pelbagai nombor yang diberikan dan mengembalikan indeks di man...,0.1890987604856491
3745,Develop a functional programming language for calculation of factorials.,Membangunkan bahasa pengaturcaraan berfungsi untuk pengiraan faktorial.,-0.4321354329586029
3746,Create a query that searches for a product category in a database,Buat pertanyaan yang mencari kategori produk dalam pangkalan data,-0.1035216748714447
3747,Write a code to efficiently evaluate a postfix expression.,Tulis kod untuk menilai ekspresi postfix dengan cekap.,-0.14097626507282257
3748,Sort the list of strings using bubble sort.,Susun senarai rentetan menggunakan jenis gelembung.,-0.23270222544670105
3749,Generate a unique identifier for a user.,Menjana pengecam unik untuk pengguna.,-0.19475293159484863
3750,"Write a Python program that takes a list of strings, and returns a list of lists of strings where ea...","Tulis program python yang mengambil senarai rentetan, dan mengembalikan senarai senarai rentetan di ...",-0.2560594975948334
3751,Construct a regular expression to validate an email address,Bina ungkapan biasa untuk mengesahkan alamat e -mel,-0.089378222823143
3752,Create a SQL query to count the unique values of a given column in a table.,Buat pertanyaan SQL untuk mengira nilai unik lajur yang diberikan dalam jadual.,-0.20674636960029602
3753,Construct a predictive model using a Linear Regression.,Membina model ramalan menggunakan regresi linear.,0.32549217343330383
3754,Write a code to generate all possible valid parentheses combinations of size n.,Tulis kod untuk menghasilkan semua kombinasi tanda kurung yang sah saiz n.,-0.26216748356819153
3755,Design an algorithm to optimize the travel cost for visiting n cities.,Reka bentuk algoritma untuk mengoptimumkan kos perjalanan untuk melawat bandar -bandar.,0.5220349431037903
3756,Generate a code to remove the special characters from a given string.,Menjana kod untuk mengalih keluar aksara khas dari rentetan yang diberikan.,-0.21384617686271667
3757,Write a code that computes the intersection of two sorted arrays.,Tulis kod yang mengira persimpangan dua susunan yang disusun.,-0.2942641079425812
3758,Create a function to calculate the average of a list of numbers to two decimal places.,Buat fungsi untuk mengira purata senarai nombor ke dua tempat perpuluhan.,-0.584217369556427
3759,Create an algorithm to detect overlapping circles in a given list of circles.,Buat algoritma untuk mengesan lingkaran bertindih dalam senarai lingkaran tertentu.,0.2910095453262329
3760,Create a basic Angular application that displays a string and allows for the string to be changed by...,Buat aplikasi sudut asas yang memaparkan rentetan dan membolehkan rentetan ditukar dengan menekan bu...,-0.3121500015258789
3761,Create a Google Sheets function to calculate the frequency of characters in a string.,Buat fungsi Helaian Google untuk mengira kekerapan aksara dalam rentetan.,-0.153813898563385
3762,Re-write the following loop into a recursive funtion,Tulis semula gelung berikut ke dalam funtion rekursif,-0.42477238178253174
3763,Write an algorithm to convert a given decimal number to its binary representation.,Tulis algoritma untuk menukar nombor perpuluhan yang diberikan kepada perwakilan binari.,-0.25076404213905334
3764,Generate a function to reverse an integer.,Menjana fungsi untuk membalikkan integer.,-0.6179264783859253
3765,Generate a Python code to calculate average temperatures from a list of temperatures.,Menjana kod python untuk mengira suhu purata dari senarai suhu.,-0.037435133010149
3766,Create a JavaScript function that rounds a number to the nearest hundredth decimal place.,Buat fungsi JavaScript yang bulat nombor ke tempat perpuluhan yang terdekat.,-0.583750307559967
3767,Create a python program which calculate gcd of two numbers,Buat program Python yang mengira GCD dua nombor,-0.1460406333208084
3768,Write a Python code snippet to sort a dictionary based on its key.,Tulis coretan kod python untuk menyusun kamus berdasarkan kuncinya.,0.022956959903240204
3769,"Produce an code that takes a string as an argument, counts the frequency of every letter and returns...","Menghasilkan kod yang mengambil rentetan sebagai hujah, mengira kekerapan setiap huruf dan mengembal...",-0.4057672917842865
3770,Draft a Keras code for a multi-class classification problem with 4 classes.,Draf Kod Keras untuk masalah klasifikasi pelbagai kelas dengan 4 kelas.,-0.1806434988975525
3771,Perform type conversion of an integer to a float.,Lakukan penukaran jenis integer ke apungan.,-1.0264495611190796
3772,Generate an algorithm to sort a list,Menjana algoritma untuk menyusun senarai,0.4175070822238922
3773,Generate code to compute the variance of an array elements.,Menjana kod untuk mengira varians unsur array.,-0.08118046820163727
3774,Generate a string representation of a complex number from its real and imaginary parts.,Menjana perwakilan rentetan nombor kompleks dari bahagian sebenar dan khayalannya.,-0.734678328037262
3775,Create a function to generate random passwords of length 15.,Buat fungsi untuk menghasilkan kata laluan rawak panjang 15.,-0.3760613203048706
3776,Create a natural language processing model to detect sarcasm in sentences.,Buat model pemprosesan bahasa semulajadi untuk mengesan sindiran dalam ayat.,0.5036672949790955
3777,Create a visual representation of the following data.,Buat perwakilan visual data berikut.,-0.2861575782299042
3778,Create a Python program to rearrange the elements of an array in the maximum possible order,Buat program python untuk menyusun semula unsur -unsur array dalam urutan maksimum yang mungkin,0.31939491629600525
3779,Generate code to extract the key-value pairs from a given JSON string.,Menjana kod untuk mengekstrak pasangan nilai utama dari rentetan JSON yang diberikan.,-0.06955334544181824
3780,Write a function to compute the sum of the digits of a non-negative integer,Tulis fungsi untuk mengira jumlah digit integer bukan negatif,-0.5797029733657837
3781,Write a code to convert all characters to uppercase in a given string.,Tulis kod untuk menukar semua aksara ke huruf besar dalam rentetan yang diberikan.,0.13992106914520264
3782,Design a program to calculate the average grade of a student.,Reka bentuk program untuk mengira gred purata pelajar.,0.41278788447380066
3783,Construct a C++ algorithm that identifies a given number's prime factors,Bina algoritma C ++ yang mengenal pasti faktor utama nombor tertentu,0.0037860795855522156
3784,Create a Swift class that accepts a string in its constructor and reverses the string.,Buat kelas Swift yang menerima rentetan dalam pembina dan membalikkan rentetan.,-0.6018807291984558
3785,Compute the a matrix multiplication between two arrays of matrices.,Kirakan pendaraban matriks antara dua tatasusunan matriks.,-0.598269522190094
3786,Write a SQL query to remove duplicates from a table and list the resulting table.,Tulis pertanyaan SQL untuk mengalih keluar pendua dari jadual dan senaraikan jadual yang dihasilkan.,-0.5142509341239929
3787,"Automate the process of generating a random sequence of characters, such as for a password reset lin...","Automatikkan proses menghasilkan urutan aksara rawak, seperti untuk pautan tetapan semula kata lalua...",0.08722391724586487
3788,Write a code snippet to populate a dictionary from a given list,Tulis coretan kod untuk mengisi kamus dari senarai tertentu,-0.06886477768421173
3789,Write a code to convert a regular sentence string into a list of words.,Tulis kod untuk menukar rentetan ayat biasa ke dalam senarai perkataan.,0.26004743576049805
3790,Can you create a program that takes an array of integers and returns an array of integers containing...,Bolehkah anda membuat program yang mengambil pelbagai bilangan bulat dan mengembalikan pelbagai bila...,-0.1348552405834198
3791,Generate an expression using regular expressions to match a sequence of three numbers separated by c...,Menjana ungkapan menggunakan ungkapan biasa untuk memadankan urutan tiga nombor yang dipisahkan oleh...,0.0006178505718708038
3792,Identify and describe a bug in the following code,Kenal pasti dan terangkan pepijat dalam kod berikut,-0.3834749162197113
3793,Construct a Python script to filter the elements of a given list which are divisible by 3.,Bina skrip python untuk menapis unsur -unsur senarai tertentu yang boleh dibahagikan dengan 3.,-0.4153318405151367
3794,Construct a SQL query to find the names of the earliest 5 customers that signed up.,Bina pertanyaan SQL untuk mencari nama 5 pelanggan terawal yang mendaftar.,0.27857154607772827
3795,Create an event listener in JavaScript that listens for clicks on a button and changes the text of a...,Buat pendengar acara di JavaScript yang mendengar klik pada butang dan mengubah teks elemen.,-0.3799324929714203
3796,Write a code for finding the closest pair of points from a given set of points.,Tulis kod untuk mencari sepasang mata terdekat dari satu set mata yang diberikan.,-0.3961414396762848
3797,Write a code to reverse a string using a stack.,Tulis kod untuk membalikkan rentetan menggunakan timbunan.,-0.26455122232437134
3798,Generate code snippets to store user information in a database.,Menjana coretan kod untuk menyimpan maklumat pengguna dalam pangkalan data.,0.22864669561386108
3799,Generate a regex which validates an email address.,Menjana regex yang mengesahkan alamat e -mel.,-0.06462901830673218
3800,Create a basic SQL query to find the number of customers in the “customers” table with a country of ...,"Buat pertanyaan SQL asas untuk mencari bilangan pelanggan dalam jadual ""Pelanggan"" dengan negara ""Am...",-0.1986514925956726
3801,Write an algorithm to calculate the length of the longest common subsequence of two given strings.,Tulis algoritma untuk mengira panjang seterusnya yang paling lama dari dua rentetan yang diberikan.,-0.24941590428352356
3802,"Design a program that takes an array of strings, finds the longest common prefix string and returns ...","Reka bentuk program yang mengambil pelbagai rentetan, mendapati rentetan awalan biasa terpanjang dan...",-0.5454391241073608
3803,Vectorize the following loop,Vektori gelung berikut,-0.3408111035823822
3804,Generate an optimized C++ algorithm to reverse a linked list,Menjana algoritma C ++ yang dioptimumkan untuk membalikkan senarai yang dipautkan,0.00041782110929489136
3805,Implement a function for calculating the factorial of a number.,Melaksanakan fungsi untuk mengira faktorial nombor.,-0.3598729074001312
3806,Construct a function to filter out items based on a given criteria,Bina fungsi untuk menapis item berdasarkan kriteria yang diberikan,0.3057950735092163
3807,Create a function to compute the square root of any number.,Buat fungsi untuk mengira akar kuadrat dari mana -mana nombor.,-0.40345028042793274
3808,Suggest an algorithm for anagrams,Cadangkan algoritma untuk anagram,0.10486307740211487
3809,Generate a Python dictionary from a given list of strings.,Menjana kamus python dari senarai rentetan yang diberikan.,-0.16173183917999268
3810,Suggest a valid syntax for for-loop in JavaScript to iterate through an list of strings.,Cadangkan sintaks yang sah untuk gelung di JavaScript untuk melangkah melalui senarai rentetan.,-0.5945583581924438
3811,Create an SQL query to get the average price of all items in a given table.,Buat pertanyaan SQL untuk mendapatkan harga purata semua item dalam jadual tertentu.,0.2489352971315384
3812,Generate an encryption key for a given string,Menjana kunci penyulitan untuk rentetan yang diberikan,-0.5512431263923645
3813,Write a recursive Fibonacci generator in Java,Tulis penjana fibonacci rekursif di java,-0.6711111664772034
3814,Create a class that takes an array of numbers and calculates the sum of the even and odd numbers in ...,Buat kelas yang mengambil pelbagai nombor dan mengira jumlah nombor walaupun dan ganjil dalam array.,-0.6132234930992126
3815,Enhancing a given code by adding exception handling feature.,Meningkatkan kod yang diberikan dengan menambah ciri pengendalian pengecualian.,-0.49928781390190125
3816,Create a program in JavaScript that takes a string and returns an array of strings by breaking the s...,Buat program di JavaScript yang mengambil rentetan dan mengembalikan pelbagai rentetan dengan memeca...,-0.03906151279807091
3817,"Generate a SQL query to compute the mean value of all the values in the ""salary"" column of the table...","Menjana pertanyaan SQL untuk mengira nilai min semua nilai dalam lajur ""Gaji"" jadual ""pekerja"".",-0.569974958896637
3818,Generate a query to calculate the average of some column,Menjana pertanyaan untuk mengira purata beberapa lajur,-0.8074092864990234
3819,Develop a program to parse a given string and output its corresponding values,Membangunkan program untuk menghuraikan rentetan yang diberikan dan mengeluarkan nilai yang sepadan,-0.3039211332798004
3820,Create an AI solution to predict the next move for a given game,Buat penyelesaian AI untuk meramalkan langkah seterusnya untuk permainan yang diberikan,-0.14271588623523712
3821,Generate a code to output all the pairs that equals to a specified sum.,Menjana kod untuk mengeluarkan semua pasangan yang sama dengan jumlah yang ditentukan.,-0.5002891421318054
3822,Generate a Closure code to build a simple calculator.,Menjana kod penutupan untuk membina kalkulator mudah.,0.15429605543613434
3823,Generate a code to print the elements in s set in ascending order.,Menjana kod untuk mencetak unsur -unsur dalam S yang ditetapkan dalam urutan menaik.,-0.3520127236843109
3824,Create a program that takes in a sentence composed of words from the given list and outputs a new se...,Buat program yang mengambil ayat yang terdiri daripada kata -kata dari senarai yang diberikan dan me...,0.08479854464530945
3825,Categorize the type of sentence,Kategorikan jenis ayat,0.12216047942638397
3826,Generate a python code snippet to reverse a given list.,Menjana coretan kod python untuk membalikkan senarai yang diberikan.,-0.08520111441612244
3827,Create a system to automatically delete emails older than a certain amount of time.,Buat sistem untuk memadam e -mel secara automatik lebih tua daripada masa tertentu.,-0.03640275448560715
3828,Write an algorithm to display the first non-repeating character in a given string?,Tulis algoritma untuk memaparkan watak yang tidak berulang pertama dalam rentetan yang diberikan?,-0.2875013053417206
3829,Write a function that takes a list of numbers as an argument and returns its mean (average) value.,Tulis fungsi yang mengambil senarai nombor sebagai hujah dan mengembalikan nilai purata (purata).,-0.24583593010902405
3830,Write an SQL query to find the average sale price of a house in a certain city.,Tulis pertanyaan SQL untuk mencari harga jualan purata rumah di bandar tertentu.,0.46078023314476013
3831,Converting the following algorithm into executable Python code,Menukar algoritma berikut ke dalam kod python yang boleh dilaksanakan,0.09118083119392395
3832,Create a PHP program to sort an array of integers in descending order,Buat program PHP untuk menyusun pelbagai bilangan bulat dalam urutan menurun,0.2035331130027771
3833,Predict the output of the following C code snippet:,Ramalkan output coretan kod C berikut:,0.19850333034992218
3834,Write a code that generates a random password with 15 characters.,Tulis kod yang menghasilkan kata laluan rawak dengan 15 aksara.,0.403200626373291
3835,Create a function that inputs a sorted array of integers and returns the index of the first occurren...,Buat fungsi yang memasukkan pelbagai integer yang disusun dan mengembalikan indeks kejadian pertama ...,-0.3252948224544525
3836,Generate a SQL query that returns the sum of sales by day.,Menjana pertanyaan SQL yang mengembalikan jumlah jualan pada waktu siang.,-0.5912143588066101
3837,Write a SQL query to find all the rows in a table having a value greater than the mean.,Tulis pertanyaan SQL untuk mencari semua baris dalam jadual yang mempunyai nilai yang lebih besar da...,-0.12113423645496368
3838,Sort a list of complex numbers according to their real parts.,Susun senarai nombor kompleks mengikut bahagian sebenar mereka.,-0.2411806285381317
3839,Create a method that returns the cardinal direction of a given angle.,Buat kaedah yang mengembalikan arah kardinal sudut tertentu.,-0.3824571967124939
3840,Generate an SQL query that updates a field in a table with the value of another field in the same ta...,Menjana pertanyaan SQL yang mengemas kini medan dalam jadual dengan nilai medan lain dalam jadual ya...,-0.4444037675857544
3841,Convert a given list of numbers into a Python dictionary using a for loop.,Tukar senarai nombor yang diberikan ke dalam kamus python menggunakan gelung untuk.,-0.7720517516136169
3842,Create a code snippet to find the intersection of two unsorted string arrays.,Buat coretan kod untuk mencari persimpangan dua tatasusunan rentetan yang tidak disusun.,-0.059560056775808334
3843,Generate a Java program to simultaneously search for a character in a string and replace it with a n...,Menjana program Java secara serentak mencari watak dalam rentetan dan menggantikannya dengan nombor.,-0.13689664006233215
3844,Generate an SQL query to group data by column and find the average of another column.,Menjana pertanyaan SQL ke data kumpulan mengikut lajur dan cari purata lajur lain.,-0.42051827907562256
3845,Create a function in Python that counts the occurrence of a given character in a string.,Buat fungsi dalam python yang mengira kejadian watak tertentu dalam rentetan.,-0.7334134578704834
3846,Produce a Swift program for replacing all the occurrences of a given number in an array of integers,Menghasilkan program Swift untuk menggantikan semua kejadian nombor tertentu dalam pelbagai bilangan...,-0.3074614107608795
3847,Determine the running time of the following code and identify potential performance improvements,Tentukan masa berjalan kod berikut dan mengenal pasti penambahbaikan prestasi yang berpotensi,-0.3864646255970001
3848,Fix the following code snippet,Betulkan coretan kod berikut,0.01000874675810337
3849,Check if the following piece of code is syntactically valid.,Semak sama ada sekeping kod berikut adalah sah sintaks.,-0.08625301718711853
3850,Implement a function to preorder traverse a given binary tree.,Melaksanakan fungsi untuk preorder melintasi pokok binari yang diberikan.,-0.5850510001182556
3851,Generate an R program to standardize the data given in a given column,Menjana program r untuk menyeragamkan data yang diberikan dalam lajur yang diberikan,-0.4500691890716553
3852,Generate code to find all occurrences of a substring in a string.,Menjana kod untuk mencari semua kejadian substring dalam rentetan.,-0.41543304920196533
3853,Design and implement a hash table with a constant time search complexity.,Reka bentuk dan melaksanakan jadual hash dengan kerumitan carian masa yang berterusan.,-0.23691511154174805
3854,Search the given string for the greatest occurrence of the given character.,Cari rentetan yang diberikan untuk kejadian terbesar watak yang diberikan.,-0.5130187273025513
3855,Rewrite a given code fragment by removing redundant variables and simplifying the structure.,Tulis semula serpihan kod yang diberikan dengan mengeluarkan pembolehubah yang berlebihan dan memuda...,-0.13780957460403442
3856,Design an algorithm for converting an array of characters into a string format.,Reka bentuk algoritma untuk menukar pelbagai aksara ke dalam format rentetan.,0.2185201793909073
3857,Generate code to print the frequency of each character in a string.,Menjana kod untuk mencetak kekerapan setiap aksara dalam rentetan.,-0.06625016033649445
3858,Create a Python class that holds a list of student objects,Buat kelas python yang memegang senarai objek pelajar,-0.6087977290153503
3859,Suggest a simple solution for the following problem,Cadangkan penyelesaian mudah untuk masalah berikut,0.5043092966079712
3860,Generate an HTML page that has a table to display a given dataset,Menjana halaman HTML yang mempunyai jadual untuk memaparkan dataset yang diberikan,0.2406759262084961
3861,Build a Hash Table in Python to store key-value pairs.,Bina jadual hash di Python untuk menyimpan pasangan nilai kunci.,-0.11934769153594971
3862,Write a javascript program to validate a email address with a given format,Tulis program JavaScript untuk mengesahkan alamat e -mel dengan format yang diberikan,0.4443871080875397
3863,Generate a R program for finding the median of a vector of numbers.,Menjana program R untuk mencari median vektor nombor.,-0.07389213144779205
3864,Generate a Python class to store a database table into memory.,Menjana kelas Python untuk menyimpan jadual pangkalan data ke dalam ingatan.,-0.1471903771162033
3865,Generate a Python class that sorts the elements of a given list,Menjana kelas python yang menyusun unsur -unsur senarai tertentu,-0.506222128868103
3866,"Create an SQL query to find the name and email address of all customers in the ""customers"" table in ...","Buat pertanyaan SQL untuk mencari nama dan alamat e -mel semua pelanggan dalam jadual ""Pelanggan"" da...",0.14852359890937805
3867,Calculate the standard deviation for the given array of numbers.,Kirakan sisihan piawai untuk pelbagai nombor yang diberikan.,-0.4963681399822235
3868,Design an algorithm which generates a random shuffle of one dimensional array.,Reka bentuk algoritma yang menghasilkan shuffle rawak satu dimensi pelbagai.,-0.326311856508255
3869,Construct a program to show the orders of occurrence of each character in a given string.,Membina program untuk menunjukkan perintah berlakunya setiap watak dalam rentetan yang diberikan.,-0.0857323408126831
3870,Write an assembly program to search for an element in an array of integers.,Tulis program pemasangan untuk mencari elemen dalam pelbagai bilangan bulat.,-0.4618127942085266
3871,Create a Java class that implements the Comparable interface and stores strings in natural order.,Buat kelas Java yang melaksanakan antara muka yang setanding dan menyimpan rentetan dalam susunan se...,-0.43232202529907227
3872,Rewrite the given code so that it implements Try-Catch logic.,Tulis semula kod yang diberikan supaya ia melaksanakan logik cuba.,-0.38017988204956055
3873,Create a program to satisfy the following conditions while executing a loop.,Buat program untuk memenuhi syarat -syarat berikut semasa melaksanakan gelung.,-0.26670998334884644
3874,Generate a program that counts the number of prime numbers in an array,Menjana program yang mengira bilangan nombor utama dalam pelbagai,-0.6784637570381165
3875,Construct an algorithm to find the total number of occurrences of a given needle (string) in a hayst...,Bina algoritma untuk mencari jumlah kejadian jarum tertentu (rentetan) dalam jerami (rentetan).,-0.4000152051448822
3876,Optimize the following quicksort algorithm.,Mengoptimumkan algoritma QuickSort berikut.,-0.05900788679718971
3877,Write a Python program to find the greatest overlapping of two interval lists.,Tulis program Python untuk mencari tumpang tindih terbesar dua senarai selang.,-0.1422942876815796
3878,Create a SQL query to calculate the total price from a table of purchase order items.,Buat pertanyaan SQL untuk mengira jumlah harga dari jadual item pesanan pembelian.,-0.06296594440937042
3879,"Generate a program to implement Insertion sort, which is an in-place comparison-based sorting algori...","Menjana program untuk melaksanakan jenis penyisipan, yang merupakan algoritma penyortiran berasaskan...",-0.3363196551799774
3880,Write an algorithm that sorts a given array of integers using bubble sort.,Tulis algoritma yang menyusun pelbagai bilangan bulat menggunakan jenis gelembung.,-0.31616654992103577
3881,Can you code a function that calculates the greatest common divisor of a given set of integers?,Bolehkah anda mengodkan fungsi yang mengira pembahagi umum yang paling besar dari satu set bilangan ...,-0.09055356681346893
3882,Write a code to compare two string character by character and print the position of the first mismat...,Tulis kod untuk membandingkan dua watak rentetan dengan watak dan cetak kedudukan ketidakcocokan per...,-0.21501605212688446
3883,Generate a program to automatically check for grammar errors in a given sentence.,Menjana program untuk memeriksa secara automatik kesilapan tatabahasa dalam ayat yang diberikan.,0.3669700026512146
3884,Design an algorithm that takes an array of integers and returns the first pair of integers that add ...,Reka bentuk algoritma yang mengambil pelbagai bilangan bulat dan mengembalikan pasangan integer pert...,-0.31254854798316956
3885,Create a SQL query that calculates the average price of books from a database called books.,Buat pertanyaan SQL yang mengira harga purata buku dari pangkalan data yang dipanggil Buku.,-0.2760368883609772
3886,Create a neural network that predicts the temperature of a given city.,Buat rangkaian saraf yang meramalkan suhu bandar tertentu.,0.2989529073238373
3887,Write an algorithm that efficiently compresses an array of integers.,Tulis algoritma yang cekap memampatkan pelbagai bilangan bulat.,0.2732851803302765
3888,Sort a given string in alphabetical order,Susun rentetan yang diberikan dalam susunan abjad,0.1492932140827179
3889,Create a code to convert a string to lower case.,Buat kod untuk menukar rentetan ke kes yang lebih rendah.,-0.5113399624824524
3890,Correct the following code to remove the syntax error.,Betulkan kod berikut untuk mengalih keluar ralat sintaks.,-0.35319480299949646
3891,Sort an array of persons by their last name alphabetically in Java,Menyusun pelbagai orang dengan nama belakang mereka mengikut abjad di java,-0.15675237774848938
3892,Create a Java method that prints an array of strings.,Buat kaedah Java yang mencetak pelbagai rentetan.,-0.26389408111572266
3893,Write a GraphQL query to find all users with their friend's names,Tulis pertanyaan graphql untuk mencari semua pengguna dengan nama rakan mereka,-0.2758426070213318
3894,Generate an animation of a bouncing ball.,Menjana animasi bola melantun.,-0.6213863492012024
3895,Create a JavaScript function that takes an array of numbers and multiplies them by 3.,Buat fungsi JavaScript yang mengambil pelbagai nombor dan mendarabkannya dengan 3.,-0.0300898514688015
3896,Write an algorithm to check if a string contains any palindrome subsequences of length 4 or longer.,Tulis algoritma untuk memeriksa sama ada rentetan mengandungi mana -mana Palindrome berikutnya panja...,-0.5551113486289978
3897,Create a code to find the longest common sub-string in two strings,Buat kod untuk mencari sub-rentetan yang paling lama dalam dua rentetan,-0.3247603178024292
3898,Generate a Python program to calculate the hypotenuse of a right triangle.,Menjana program python untuk mengira hipotenus segitiga yang betul.,-0.057400789111852646
3899,Convert this for loop into a while loop.,Tukar ini untuk gelung menjadi gelung sementara.,-0.8845148682594299
3900,Write code to edit the following function so that it takes the mean of a given list,Tulis kod untuk mengedit fungsi berikut supaya ia memerlukan purata senarai tertentu,-0.12711022794246674
3901,Generate a function in Python for sorting a list of numbers in decreasing order.,Menjana fungsi dalam python untuk menyusun senarai nombor dalam penurunan urutan.,0.05129661038517952
3902,Create a Java application to compute the average of an array of integers.,Buat aplikasi Java untuk mengira purata pelbagai bilangan bulat.,0.1468990445137024
3903,Write a Python function that takes an array of numbers as an argument and returns the largest prime ...,Tulis fungsi python yang mengambil pelbagai nombor sebagai hujah dan mengembalikan faktor utama terb...,-0.5751176476478577
3904,Find the size of the longest common subsequence using dynamic programming.,Cari saiz seterusnya yang paling lama menggunakan pengaturcaraan dinamik.,-0.523810088634491
3905,Design a routine for sorting a one-dimensional array of integers without using any built-in sorting ...,Reka bentuk rutin untuk menyusun pelbagai integer satu dimensi tanpa menggunakan sebarang fungsi pen...,-0.47854670882225037
3906,Generate Python code to automatically close a database connection after a specific duration of time,Menjana kod python untuk menutup sambungan pangkalan data secara automatik selepas tempoh masa terte...,0.31722328066825867
3907,Write a functional programming solution to reduce the given array to its mode,Tulis penyelesaian pengaturcaraan berfungsi untuk mengurangkan array yang diberikan ke modnya,-0.4744075536727905
3908,"Given a string, find the number of distinct substrings for the string.","Memandangkan rentetan, cari bilangan substrings yang berbeza untuk rentetan.",-0.5184585452079773
3909,Design a code block to identify the longest increasing consecutive sequence in a given array.,Reka bentuk blok kod untuk mengenal pasti urutan berturut -turut berturut -turut dalam array yang di...,-0.05469399318099022
3910,Develop a random forest classifier,Mengembangkan pengelas hutan rawak,-0.46404939889907837
3911,"Adding to existing code, create a calculation to calculate the average temperature of an array.","Menambah kepada kod sedia ada, buat pengiraan untuk mengira suhu purata array.",-0.14570719003677368
3912,Design a software that reverse orders of string words.,Reka bentuk perisian yang membalikkan pesanan perkataan rentetan.,-0.6372016668319702
3913,Create a random name generator.,Buat penjana nama rawak.,-0.3286675810813904
3914,Identify any bugs in the following code.,Kenal pasti mana -mana pepijat dalam kod berikut.,-0.21738038957118988
3915,Generate a Python program that takes in a string and returns the most common character,Menjana program python yang mengambil rentetan dan mengembalikan watak yang paling biasa,-0.43859127163887024
3916,Write a Ruby function to encode a string into its Base64 representation.,Tulis fungsi ruby untuk menyandikan rentetan ke dalam perwakilan Base64.,-0.9545666575431824
3917,Generate an array of length n filled with random values between 0-10.,Menjana pelbagai panjang n diisi dengan nilai rawak antara 0-10.,-0.5279051661491394
3918,Generate a regex expression to match a three-digit number.,Menjana ungkapan regex untuk memadankan nombor tiga angka.,-0.49071207642555237
3919,Describe the purpose of a unit test.,Huraikan tujuan ujian unit.,-0.01680838316679001
3920,Can you modify this program to calculate the area of the circle?,Bolehkah anda mengubah suai program ini untuk mengira kawasan bulatan?,0.06638328731060028
3921,Fix this code segment so that it will properly replace the target strings with the replacement strin...,Betulkan segmen kod ini supaya ia akan menggantikan rentetan sasaran dengan rentetan penggantian,-0.3109129071235657
3922,Generate a regular expression to validate the given email address.,Menjana ungkapan biasa untuk mengesahkan alamat e -mel yang diberikan.,-3.366917371749878e-05
3923,Write a JavaScript program to generate a random sequence of numbers up to a given value.,Tulis program JavaScript untuk menghasilkan urutan urutan rawak sehingga nilai tertentu.,-0.24321791529655457
